data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"24/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,68302.00,9.20,25.80,19.40,21.52,77.75,2.50,"SAT",3,1,4810.00,411.00,2677.00,4.00,7800.00,36670.00,56.00,8.00,1675.00,564.00,491.00,0.00,13086.00,50.00,"Range-26",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"28/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37992.00,3.75,28.80,19.40,21.98,73.50,6.50,"WED",1,1,2242.00,111.00,1479.00,1.00,2135.00,20978.00,13.00,1.00,670.00,285.00,324.00,0.00,9728.00,25.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"30/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,69398.00,2.00,31.50,20.00,23.48,74.50,7.00,"FRI",2,1,4586.00,364.00,2934.00,5.00,6822.00,38270.00,81.00,8.00,1727.00,481.00,476.00,0.00,13622.00,22.00,"Range-29",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"29/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,41293.00,3.75,29.80,19.20,23.38,67.25,5.60,"TUR",1,1,2529.00,150.00,1810.00,0.00,3265.00,21002.00,21.00,4.00,940.00,334.00,337.00,0.00,10871.00,30.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"01/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,70297.00,76.60,26.60,18.90,22.04,85.50,1.80,"SAT",3,3,4988.00,366.00,3040.00,2.00,7906.00,36970.00,54.00,10.00,1962.00,545.00,571.00,0.00,13862.00,21.00,"Range-30",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"02/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58424.00,30.60,26.70,19.00,21.30,77.75,5.20,"SUN",3,3,5276.00,262.00,2640.00,1.00,6308.00,29314.00,43.00,8.00,1526.00,746.00,589.00,0.00,11676.00,35.00,"Range-26",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"03/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39470.00,1.00,22.70,16.50,18.88,80.00,0.10,"MON",1,3,2257.00,124.00,1543.00,0.00,2431.00,21534.00,13.00,8.00,757.00,365.00,288.00,0.00,10132.00,18.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"04/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,40673.00,3.75,30.00,16.90,23.34,63.50,6.60,"TUE",1,3,2731.00,108.00,1543.00,1.00,2418.00,21939.00,17.00,3.00,741.00,320.00,301.00,0.00,10529.00,22.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"05/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45192.00,3.75,29.80,20.20,23.96,52.50,6.90,"WED",1,3,3008.00,150.00,1777.00,1.00,2634.00,25075.00,21.00,3.00,886.00,325.00,328.00,0.00,10967.00,17.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"08/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,76876.00,1.00,20.00,13.70,16.38,74.75,1.10,"SAT",3,3,4907.00,380.00,2444.00,0.00,6628.00,44930.00,55.00,14.00,1907.00,551.00,520.00,0.00,14528.00,12.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"09/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59414.00,3.75,26.80,13.40,19.40,62.25,7.90,"SUN",3,3,4601.00,280.00,2100.00,1.00,4843.00,32994.00,42.00,6.00,1528.00,777.00,600.00,0.00,11620.00,22.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"07/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,77651.00,3.75,24.50,17.70,19.60,79.50,0.70,"FRI",2,3,4373.00,361.00,2501.00,1.00,5294.00,48385.00,42.00,6.00,1670.00,453.00,469.00,0.00,14057.00,39.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"06/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45198.00,4.00,29.40,17.90,21.24,74.50,6.80,"TUR",1,3,3005.00,162.00,1926.00,4.00,3606.00,22401.00,36.00,5.00,1017.00,373.00,366.00,0.00,12275.00,22.00,"Range-18",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"11/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,42997.00,3.75,31.50,19.20,25.48,55.00,7.20,"TUE",1,3,2200.00,106.00,1518.00,7.00,2273.00,25568.00,12.00,2.00,732.00,291.00,312.00,0.00,9950.00,26.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"12/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48823.00,3.75,33.60,20.20,25.16,61.50,7.20,"WED",1,3,2359.00,124.00,1762.00,0.00,2583.00,28779.00,25.00,5.00,809.00,316.00,286.00,0.00,11745.00,30.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"10/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44651.00,3.75,30.00,15.80,23.44,54.00,8.00,"MON",1,3,2236.00,124.00,1582.00,1.00,2362.00,25759.00,20.00,3.00,855.00,312.00,337.00,0.00,11041.00,19.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"13/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,47871.00,14.00,32.00,21.10,24.66,66.00,6.50,"TUR",1,3,2315.00,166.00,1783.00,1.00,3413.00,25385.00,17.00,6.00,1011.00,404.00,319.00,0.00,13012.00,39.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"15/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,74906.00,3.75,33.60,22.30,26.88,59.00,6.70,"SAT",3,3,4021.00,326.00,2658.00,3.00,6696.00,44363.00,54.00,5.00,1718.00,530.00,576.00,0.00,13924.00,32.00,"Range-26",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"16/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,60903.00,3.75,32.60,22.30,25.94,76.00,6.00,"SUN",3,3,3867.00,283.00,2421.00,7.00,5597.00,33944.00,41.00,6.00,1486.00,659.00,693.00,0.00,11861.00,38.00,"Range-23",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"14/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,67855.00,12.20,33.50,19.60,26.88,49.50,7.60,"FRI",2,3,3458.00,306.00,2436.00,0.00,5634.00,40143.00,44.00,6.00,1460.00,473.00,562.00,0.00,13305.00,28.00,"Range-23",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"17/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49034.00,0.70,34.10,22.20,28.06,58.75,7.00,"MON",1,3,2353.00,163.00,1845.00,3.00,2778.00,28838.00,22.00,4.00,953.00,367.00,325.00,0.00,11348.00,35.00,"Range-17",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"19/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58299.00,6.80,31.20,21.60,25.12,73.75,3.97,"WED",1,3,2830.00,158.00,2043.00,2.00,3042.00,34372.00,21.00,5.00,977.00,378.00,401.00,0.00,14043.00,27.00,"Range-19",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"18/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,52693.00,7.40,34.40,20.70,25.56,77.25,3.97,"TUE",1,3,2440.00,115.00,2000.00,0.00,2826.00,30653.00,25.00,0.00,866.00,394.00,391.00,0.00,12956.00,27.00,"Range-19",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"20/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59167.00,8.00,33.60,21.70,27.72,57.75,3.97,"TUR",1,3,2709.00,176.00,2174.00,0.00,4137.00,33033.00,39.00,5.00,1200.00,402.00,426.00,0.00,14838.00,28.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"21/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,73104.00,3.75,32.20,22.30,26.58,65.00,3.97,"FRI",2,3,3369.00,310.00,2581.00,14.00,5924.00,44919.00,52.00,5.00,1528.00,461.00,506.00,0.00,13400.00,35.00,"Range-25",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"22/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,73127.00,3.75,33.00,21.70,26.54,57.75,3.97,"SAT",3,3,3502.00,332.00,2429.00,3.00,6476.00,43530.00,37.00,10.00,1673.00,536.00,571.00,0.00,13996.00,32.00,"Range-23",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"23/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,63383.00,0.40,30.20,21.00,23.88,76.25,3.97,"SUN",3,3,3129.00,279.00,2125.00,3.00,5638.00,36706.00,44.00,6.00,1546.00,707.00,570.00,0.00,12605.00,25.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"24/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,15385.00,18.20,28.40,21.10,22.70,85.50,3.97,"MON",4,3,616.00,58.00,520.00,0.00,1150.00,7892.00,7.00,2.00,363.00,272.00,257.00,0.00,4234.00,14.00,"Range-02",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"26/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48629.00,0.60,27.30,18.00,22.10,74.00,3.97,"WED",1,3,2147.00,160.00,1489.00,2.00,2579.00,29109.00,36.00,5.00,940.00,333.00,375.00,0.00,11430.00,24.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"25/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,63146.00,7.00,24.20,19.30,20.86,86.00,3.97,"TUE",4,3,3359.00,405.00,2209.00,0.00,3974.00,38867.00,41.00,6.00,1520.00,324.00,291.00,0.00,12146.00,4.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"28/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,62508.00,3.75,26.64,18.90,21.04,73.74,3.97,"FRI",2,3,3020.00,272.00,1886.00,2.00,5126.00,37529.00,25.00,1.00,1462.00,455.00,394.00,0.00,12304.00,32.00,"Range-17",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"27/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48281.00,3.75,28.70,19.00,22.98,72.00,3.97,"TUR",1,3,2464.00,195.00,1517.00,6.00,3484.00,25655.00,30.00,11.00,976.00,353.00,361.00,0.00,13193.00,36.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"29/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58148.00,2.60,30.40,18.80,23.80,66.75,3.97,"SAT",3,3,3297.00,338.00,1720.00,5.00,5255.00,33861.00,31.00,2.00,1347.00,420.00,423.00,0.00,11427.00,22.00,"Range-15",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"30/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46080.00,3.75,32.40,19.10,24.34,66.25,3.97,"SUN",3,3,2640.00,270.00,1467.00,0.00,4507.00,25724.00,18.00,3.00,1052.00,437.00,377.00,0.00,9573.00,12.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"31/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,10445.00,3.75,31.00,19.20,24.20,66.75,3.97,"MON",1,3,501.00,46.00,369.00,0.00,861.00,5164.00,5.00,3.00,216.00,182.00,207.00,0.00,2874.00,17.00,"Range-01",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"01/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,66554.00,3.75,31.80,18.70,24.48,79.25,3.97,"TUE",4,3,3966.00,574.00,2646.00,0.00,4730.00,39507.00,43.00,8.00,1731.00,319.00,374.00,0.00,12651.00,5.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"02/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,48132.00,6.70,32.00,21.00,25.86,71.75,3.97,"WED",1,3,2535.00,173.00,1665.00,3.00,2767.00,28695.00,38.00,3.00,999.00,354.00,368.00,0.00,10501.00,31.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"04/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,62113.00,37.80,29.40,20.70,23.92,86.75,3.97,"FRI",2,3,3627.00,263.00,2083.00,2.00,5094.00,36872.00,54.00,11.00,1416.00,454.00,496.00,0.00,11707.00,34.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
",,,,,","SAO PAULO","  11",0.00,0.00,0.00,0.00,0.00,39068.00,3.75,33.30,20.60,24.86,69.75,3.97,"TUR",1,3,2346.00,161.00,1507.00,1.00,3307.00,21954.00,24.00,2.00,940.00,349.00,344.00,0.00,8108.00,25.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"05/01/2019","SAO PAULO","  20",0.00,0.00,0.00,0.00,0.00,68422.00,25.60,24.70,20.30,22.40,83.75,3.97,"SAT",3,3,3888.00,323.00,2125.00,5.00,5939.00,40668.00,33.00,2.00,1428.00,471.00,493.00,0.00,13030.00,17.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"06/01/2019","SAO PAULO","  13",0.00,0.00,0.00,0.00,0.00,54252.00,22.10,29.60,20.10,23.80,80.00,3.97,"SUN",3,3,3678.00,267.00,2117.00,4.00,4739.00,30043.00,33.00,6.00,1273.00,592.00,501.00,0.00,10958.00,41.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"07/01/2019","SAO PAULO","  12",0.00,0.00,0.00,0.00,0.00,44555.00,15.00,33.50,20.60,27.34,57.75,3.97,"MON",1,3,2134.00,127.00,1724.00,1.00,2578.00,25614.00,15.00,6.00,815.00,348.00,373.00,0.00,10777.00,43.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"09/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,43699.00,0.80,34.50,21.60,26.58,65.00,3.97,"WED",1,3,2119.00,107.00,1579.00,3.00,2459.00,26130.00,23.00,9.00,721.00,318.00,311.00,0.00,9893.00,27.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"08/01/2019","SAO PAULO","  11",0.00,0.00,0.00,0.00,0.00,45339.00,3.75,33.00,21.80,26.16,67.25,3.97,"TUE",1,3,2205.00,155.00,1641.00,1.00,2501.00,25863.00,35.00,1.00,724.00,332.00,286.00,0.00,11561.00,34.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"10/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,37743.00,3.75,32.50,22.50,27.22,56.25,3.97,"TUR",1,3,1993.00,130.00,1563.00,3.00,2905.00,21767.00,29.00,2.00,865.00,283.00,316.00,0.00,7844.00,43.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"11/01/2019","SAO PAULO","  16",0.00,0.00,0.00,0.00,0.00,60366.00,3.75,32.20,20.30,25.06,71.75,3.97,"FRI",2,3,3259.00,270.00,2069.00,6.00,4882.00,36436.00,36.00,9.00,1271.00,344.00,383.00,0.00,11361.00,40.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"12/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,65016.00,25.40,30.80,19.80,24.56,78.00,3.97,"SAT",3,3,3418.00,309.00,2089.00,5.00,5693.00,38577.00,29.00,8.00,1365.00,422.00,498.00,0.00,12573.00,30.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"13/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,54370.00,3.75,31.50,21.00,24.94,76.00,3.97,"SUN",3,3,3480.00,247.00,2024.00,1.00,4778.00,30568.00,29.00,3.00,1313.00,522.00,489.00,0.00,10880.00,36.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"14/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,39716.00,3.75,32.50,21.60,26.00,74.00,3.97,"MON",1,3,2188.00,136.00,1564.00,9.00,2196.00,22617.00,15.00,5.00,701.00,274.00,260.00,0.00,9724.00,27.00,"",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"15/01/2019","SAO PAULO","  11",0.00,0.00,0.00,0.00,0.00,39774.00,3.75,31.80,22.70,26.96,66.00,3.97,"TUE",1,3,1990.00,104.00,1499.00,6.00,2063.00,23375.00,14.00,2.00,662.00,252.00,264.00,0.00,9513.00,30.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"17/01/2019","SAO PAULO","  11",0.00,0.00,0.00,0.00,0.00,36788.00,3.20,33.70,19.60,24.66,86.00,3.97,"TUR",1,3,2195.00,133.00,1431.00,4.00,2695.00,21517.00,31.00,2.00,788.00,295.00,349.00,0.00,7322.00,26.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"16/01/2019","SAO PAULO","   0",0.00,0.00,0.00,0.00,0.00,41741.00,8.80,31.00,20.20,23.66,86.00,3.97,"WED",1,3,1970.00,119.00,1419.00,4.00,2114.00,24652.00,18.00,4.00,711.00,261.00,268.00,0.00,10159.00,42.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"18/01/2019","SAO PAULO","  10",0.00,0.00,0.00,0.00,0.00,61870.00,10.20,32.80,19.50,25.42,77.00,3.97,"FRI",2,3,3137.00,286.00,2157.00,4.00,4432.00,37885.00,37.00,3.00,1368.00,443.00,504.00,0.00,11580.00,34.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"19/01/2019","SAO PAULO","  20",0.00,0.00,0.00,0.00,0.00,66284.00,3.75,33.40,22.00,26.40,69.00,3.97,"SAT",3,3,3592.00,367.00,2246.00,5.00,5339.00,39484.00,42.00,2.00,1436.00,523.00,639.00,0.00,12559.00,50.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"20/01/2019","SAO PAULO","  21",0.00,0.00,0.00,0.00,0.00,54507.00,1.00,32.00,22.10,25.82,80.00,3.97,"SUN",3,3,3716.00,308.00,2068.00,3.00,4145.00,30634.00,36.00,6.00,1261.00,713.00,710.00,0.00,10868.00,39.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"21/01/2019","SAO PAULO","  11",0.00,0.00,0.00,0.00,0.00,41359.00,0.60,33.90,21.80,27.46,74.00,3.97,"MON",1,3,2271.00,146.00,1580.00,0.00,2008.00,24597.00,25.00,5.00,728.00,344.00,433.00,0.00,9190.00,32.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"27/01/2019","SAO PAULO","  13",0.00,0.00,0.00,0.00,0.00,50158.00,3.75,31.00,19.00,25.24,66.00,3.97,"SUN",3,3,3394.00,242.00,1873.00,3.00,3722.00,28430.00,34.00,5.00,1111.00,682.00,609.00,0.00,10010.00,43.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
